dataset,record_id,label,tfidf_prediction,biobert_prediction,tfidf_prob_0,tfidf_prob_1,tfidf_confidence,biobert_prob_0,biobert_prob_1,biobert_confidence,text,model_text
healthfact,8970,1,1,0,0.4428638274863907,0.5571361725136093,0.5571361725136093,0.5169513,0.4830487,0.5169513,Blood test may identify gestational diabetes risk in first trimester,Blood test may identify gestational diabetes risk in first trimester
healthfact,14822,0,0,1,0.6576917195755985,0.3423082804244015,0.6576917195755985,0.4370622,0.56293786,0.56293786,"Donald Trump Says 25 percent of U.S. Muslims ""agreed that violence against Americans here in the United States is justified as a part of the global jihad.","Donald Trump Says 25 percent of U.S. Muslims ""agreed that violence against Americans here in the United States is justified as a part of the global jihad."
healthfact,35313,1,1,0,0.4522803846664636,0.5477196153335364,0.5477196153335364,0.6448685,0.35513154,0.6448685,A video shows the fluff of poplar trees burning across a field in Spain.,A video shows the fluff of poplar trees burning across a field in Spain.
healthfact,34010,1,1,0,0.3061497196602439,0.693850280339756,0.693850280339756,0.8978028,0.10219714,0.8978028,The snakehead fish can survive on land.,The snakehead fish can survive on land.
healthfact,9364,1,1,0,0.4883073932493943,0.5116926067506057,0.5116926067506057,0.82511044,0.17488956,0.82511044,This Blood Test Could Help Predict If A Pregnancy Is At Risk For Premature Labor,This Blood Test Could Help Predict If A Pregnancy Is At Risk For Premature Labor
healthfact,27274,1,1,0,0.2993109493910756,0.7006890506089244,0.7006890506089244,0.7252054,0.27479458,0.7252054,Arizona State Senate candidate Bobby Wilson fatally shot his mother in 1963.,Arizona State Senate candidate Bobby Wilson fatally shot his mother in 1963.
healthfact,18217,1,1,0,0.4327187993991009,0.567281200600899,0.567281200600899,0.5055803,0.4944197,0.5055803,"As a student at Occidental College in Los Angeles from 1979 to 1981, ""there were days where folks couldn't go outside. … because of all the pollution in the air.","As a student at Occidental College in Los Angeles from 1979 to 1981, ""there were days where folks couldn't go outside. … because of all the pollution in the air."
healthfact,16302,0,0,1,0.5867833337295452,0.4132166662704548,0.5867833337295452,0.37883273,0.62116724,0.62116724,"In 2013,"" Dan Patrick voted ""against funding to test the backlog of rape kits, allowing rapists to walk free.","In 2013,"" Dan Patrick voted ""against funding to test the backlog of rape kits, allowing rapists to walk free."
healthfact,27050,1,1,0,0.3909728299611206,0.6090271700388794,0.6090271700388794,0.96053153,0.039468527,0.96053153,Blue-green algae (known scientifically as cyanobacteria) are capable of poisoning dogs and other pets.,Blue-green algae (known scientifically as cyanobacteria) are capable of poisoning dogs and other pets.
healthfact,6151,1,1,0,0.4155280287029885,0.5844719712970115,0.5844719712970115,0.7445705,0.25542954,0.7445705,Rhode Island law aims to prevent suicides at public colleges.,Rhode Island law aims to prevent suicides at public colleges.
healthfact,12523,0,0,1,0.5648726643586394,0.4351273356413606,0.5648726643586394,0.42012808,0.5798719,0.5798719,"In the House Republican health care bill, ""we’re expanding women’s access to health services by redirecting Planned Parenthood dollars to community health centers, which vastly outnumber Planned Parenthood clinics.","In the House Republican health care bill, ""we’re expanding women’s access to health services by redirecting Planned Parenthood dollars to community health centers, which vastly outnumber Planned Parenthood clinics."
healthfact,33801,0,0,1,0.8430236422736872,0.1569763577263127,0.8430236422736872,0.40508723,0.59491277,0.59491277,Statistics demonstrate that crime rates in Australia have increased substantially since the government there instituted a gun buy-back program in 1997.,Statistics demonstrate that crime rates in Australia have increased substantially since the government there instituted a gun buy-back program in 1997.
healthfact,25413,0,0,1,0.5928313530972493,0.4071686469027506,0.5928313530972493,0.24047655,0.7595234,0.7595234,We reduced abortion. We increased adoptions by 135 percent.,We reduced abortion. We increased adoptions by 135 percent.
healthfact,24603,0,0,1,0.858800083039017,0.1411999169609829,0.858800083039017,0.46473166,0.53526837,0.53526837,"During the 2005 fight over Social Security, ""there were noisy demonstrations — but they were outside the events,"" and opponents were ""not disruptive — crowds booed lines they didn’t like, but that was about it.","During the 2005 fight over Social Security, ""there were noisy demonstrations — but they were outside the events,"" and opponents were ""not disruptive — crowds booed lines they didn’t like, but that was about it."
healthfact,27849,1,1,0,0.3986328370087737,0.6013671629912263,0.6013671629912263,0.8557507,0.14424933,0.8557507,A woman sought medical help to remove a deer tongue she had used for self-pleasuring purposes.,A woman sought medical help to remove a deer tongue she had used for self-pleasuring purposes.
healthfact,18561,1,1,0,0.2919741698566771,0.7080258301433229,0.7080258301433229,0.68993366,0.31006634,0.68993366,Kirk Watson Says carbon monoxide is still employed to euthanize dogs and cats in 29 Texas animal shelters.,Kirk Watson Says carbon monoxide is still employed to euthanize dogs and cats in 29 Texas animal shelters.
healthfact,27545,1,1,0,0.3729538077799172,0.6270461922200827,0.6270461922200827,0.8640298,0.13597013,0.8640298,A Texas girl required surgery after she swallowed part of a fidget spinner while cleaning it.,A Texas girl required surgery after she swallowed part of a fidget spinner while cleaning it.
healthfact,38620,1,1,0,0.485406622150847,0.5145933778491529,0.5145933778491529,0.8981483,0.101851664,0.8981483,"Opossums stop the spread of Lyme disease because they kill up to 4,000 ticks a week.","Opossums stop the spread of Lyme disease because they kill up to 4,000 ticks a week."
healthfact,37760,1,1,0,0.3008853864130848,0.6991146135869152,0.6991146135869152,0.57919866,0.4208013,0.57919866,"An official Los Angeles Police Department (LAPD) badge page used badge number ""14188"" as its example (later deleted).","An official Los Angeles Police Department (LAPD) badge page used badge number ""14188"" as its example (later deleted)."
healthfact,35186,1,1,0,0.289561870777313,0.710438129222687,0.710438129222687,0.6921868,0.3078132,0.6921868,Cristina Higgins authored a personal account about the spread of COVID-19 in Italy.,Cristina Higgins authored a personal account about the spread of COVID-19 in Italy.
healthfact,14915,1,1,0,0.3667334291211391,0.6332665708788608,0.6332665708788608,0.55031586,0.44968417,0.55031586,"500,000 U.S. troops came home from Iraq and Afghanistan ""with PTSD and traumatic brain injury.","500,000 U.S. troops came home from Iraq and Afghanistan ""with PTSD and traumatic brain injury."
healthfact,15933,1,1,0,0.457985327761248,0.542014672238752,0.542014672238752,0.843975,0.15602499,0.843975,"Miscellany Blue Says a ""lawmaker seeks to defund Planned Parenthood for ‘cutting children into small pieces.’","Miscellany Blue Says a ""lawmaker seeks to defund Planned Parenthood for ‘cutting children into small pieces.’"
healthfact,23067,1,1,0,0.4025278098708849,0.5974721901291151,0.5974721901291151,0.55492514,0.44507486,0.55492514,"Sen. Harry Reid voted ""against declaring English our national language, twice.","Sen. Harry Reid voted ""against declaring English our national language, twice."
healthfact,41006,1,1,0,0.2946865261883429,0.7053134738116571,0.7053134738116571,0.83578795,0.16421203,0.83578795,Apple has reopened all 42 China stores.,Apple has reopened all 42 China stores.
healthfact,11589,0,0,1,0.6656817200829004,0.3343182799170996,0.6656817200829004,0.2516991,0.74830097,0.74830097,Broccoli May Slow or Reverse Some Atherosclerosis,Broccoli May Slow or Reverse Some Atherosclerosis
healthfact,3754,1,1,0,0.2334067509298776,0.7665932490701224,0.7665932490701224,0.8860815,0.11391851,0.8860815,California lawmakers want to repeal HIV criminalization laws.,California lawmakers want to repeal HIV criminalization laws.
healthfact,23307,0,0,1,0.8140202454133187,0.1859797545866812,0.8140202454133187,0.46378514,0.5362149,0.5362149,"Crossroads GPS Says Joe Sestak ""voted to gut Medicare ... reducing benefits for 854,489 seniors"" and jeopardizing ""access to care for millions.","Crossroads GPS Says Joe Sestak ""voted to gut Medicare ... reducing benefits for 854,489 seniors"" and jeopardizing ""access to care for millions."
healthfact,11338,1,1,0,0.4697342450085409,0.5302657549914591,0.5302657549914591,0.7540986,0.2459014,0.7540986,Heart Device Cuts Death Rate,Heart Device Cuts Death Rate
healthfact,9444,1,1,0,0.4753233519454802,0.5246766480545197,0.5246766480545197,0.52273035,0.4772697,0.52273035,First test of anti-epilepsy surgeries in children shows dramatic benefit,First test of anti-epilepsy surgeries in children shows dramatic benefit
healthfact,17496,0,0,1,0.5888278611183235,0.4111721388816764,0.5888278611183235,0.25300848,0.7469915,0.7469915,"San Antonio has seen ""67% growth"" in water customers ""in the last 25 years, 0% more water used.","San Antonio has seen ""67% growth"" in water customers ""in the last 25 years, 0% more water used."
healthfact,9838,1,1,0,0.3141524595891761,0.6858475404108239,0.6858475404108239,0.8589245,0.1410755,0.8589245,Gene test could spare women from unnecessary radiation,Gene test could spare women from unnecessary radiation
healthfact,27128,1,1,0,0.2934769332120959,0.7065230667879041,0.7065230667879041,0.9395341,0.060465917,0.9395341,A form of strep infection is capable of affecting the nasal cavity and face.,A form of strep infection is capable of affecting the nasal cavity and face.
healthfact,37897,1,1,0,0.4844429689771201,0.5155570310228799,0.5155570310228799,0.86927193,0.13072813,0.86927193,"Image of an anti-Semitic sign (""the real plague"") was captured at a COVID-19 anti-lockdown protest in Ohio in April 2020.","Image of an anti-Semitic sign (""the real plague"") was captured at a COVID-19 anti-lockdown protest in Ohio in April 2020."
healthfact,37959,1,1,0,0.2125749171147427,0.7874250828852573,0.7874250828852573,0.7573878,0.24261221,0.7573878,Author J.K. Rowling promoted a website selling transphobic merchandise.,Author J.K. Rowling promoted a website selling transphobic merchandise.
healthfact,35599,0,0,1,0.5469383666072549,0.4530616333927451,0.5469383666072549,0.23062769,0.76937234,0.76937234,"In July 2020, U.S. Education Secretary Betsy DeVos said ""only"" .02% of the country's K-12 school students — totaling 14,740 children and teens — are likely to die from COVID-19 when and if schools fully reopen.","In July 2020, U.S. Education Secretary Betsy DeVos said ""only"" .02% of the country's K-12 school students — totaling 14,740 children and teens — are likely to die from COVID-19 when and if schools fully reopen."
healthfact,29355,0,0,1,0.8331525031305669,0.1668474968694331,0.8331525031305669,0.21813488,0.7818651,0.7818651,Recently-arrived asylum seekers are perpetrating the majority of crime in Sweden.,Recently-arrived asylum seekers are perpetrating the majority of crime in Sweden.
healthfact,9216,1,1,0,0.1631483277317802,0.8368516722682198,0.8368516722682198,0.68397695,0.31602305,0.68397695,Final trial results confirm Ebola vaccine provides high protection against disease,Final trial results confirm Ebola vaccine provides high protection against disease
healthfact,41208,0,0,1,0.6972771905600696,0.3027228094399303,0.6972771905600696,0.11847038,0.8815296,0.8815296,Increasing numbers of vaccines are associated with increasing rates of autism.,Increasing numbers of vaccines are associated with increasing rates of autism.
healthfact,10910,0,0,1,0.5248132577216258,0.4751867422783741,0.5248132577216258,0.40151134,0.5984886,0.5984886,New drug ‘may turn back the clock on heart disease’,New drug ‘may turn back the clock on heart disease’
healthfact,26314,0,0,1,0.5950923915109457,0.4049076084890542,0.5950923915109457,0.3572473,0.6427527,0.6427527,"$3 trillion for federal coronavirus stimulus packages is ""being borrowed basically from China.","$3 trillion for federal coronavirus stimulus packages is ""being borrowed basically from China."
healthfact,24740,0,0,1,0.7743864177639201,0.2256135822360798,0.7743864177639201,0.45829588,0.5417041,0.5417041,"The administration raises revenue for nationalized health care through a series of new taxes, including a light switch tax that would cost every American household $3,128 a year.","The administration raises revenue for nationalized health care through a series of new taxes, including a light switch tax that would cost every American household $3,128 a year."
healthfact,32930,0,0,1,0.51701783883271,0.4829821611672899,0.51701783883271,0.016445678,0.9835543,0.9835543,New York state has legalized heroin.,New York state has legalized heroin.
healthfact,18008,0,0,1,0.6316731576507757,0.3683268423492242,0.6316731576507757,0.44112635,0.55887365,0.55887365,I am every year the No.1 pick of all of the law enforcement agencies within Texas.,I am every year the No.1 pick of all of the law enforcement agencies within Texas.
healthfact,11257,1,1,0,0.2902548868087498,0.7097451131912502,0.7097451131912502,0.9401652,0.059834804,0.9401652,Tiny Eye Telescope Brings Back A World Of Sight,Tiny Eye Telescope Brings Back A World Of Sight
healthfact,35213,1,1,0,0.4728402313552196,0.5271597686447804,0.5271597686447804,0.6735953,0.32640463,0.6735953,Photographs show a homeless shelter with painted social-distancing boxes in a Las Vegas parking lot.,Photographs show a homeless shelter with painted social-distancing boxes in a Las Vegas parking lot.
healthfact,27477,1,1,0,0.4279565490735393,0.5720434509264607,0.5720434509264607,0.8993361,0.10066392,0.8993361,Black and white caterpillars can cause severe allergic reactions in some people who touch them.,Black and white caterpillars can cause severe allergic reactions in some people who touch them.
healthfact,10497,0,0,1,0.7652773722369843,0.2347226277630157,0.7652773722369843,0.39591524,0.6040848,0.6040848,Are You At Risk? 5 Different Types of Prostate Cancer Found,Are You At Risk? 5 Different Types of Prostate Cancer Found
healthfact,21649,0,0,1,0.5156436180277366,0.4843563819722634,0.5156436180277366,0.49848944,0.50151056,0.50151056,"Under last year’s health care reform, ""a bunch of bureaucrats decide whether you get care, such as continuing on dialysis or cancer chemotherapy.","Under last year’s health care reform, ""a bunch of bureaucrats decide whether you get care, such as continuing on dialysis or cancer chemotherapy."
healthfact,15085,0,0,1,0.576445132715101,0.4235548672848989,0.576445132715101,0.0054231407,0.9945768,0.9945768,HIV/AIDS among women is skyrocketing in Austin.,HIV/AIDS among women is skyrocketing in Austin.
healthfact,9830,0,0,1,0.5267052908316587,0.4732947091683412,0.5267052908316587,0.3878459,0.6121542,0.6121542,Music May Help Ease Pain for Anxious People,Music May Help Ease Pain for Anxious People
healthfact,36045,1,1,0,0.384903540919465,0.615096459080535,0.615096459080535,0.6643106,0.3356894,0.6643106,Amazon founder Jeff Bezos was building another mansion with elevators and 25 bathrooms at the same time part-time Whole Foods employees lost health benefits.,Amazon founder Jeff Bezos was building another mansion with elevators and 25 bathrooms at the same time part-time Whole Foods employees lost health benefits.
healthfact,37874,1,1,0,0.1359650547516016,0.8640349452483984,0.8640349452483984,0.57709914,0.4229009,0.57709914,"Elon Musk once tweeted: ""If one day, my words are against science, choose science.","Elon Musk once tweeted: ""If one day, my words are against science, choose science."
healthfact,23466,0,0,1,0.6119934710825992,0.3880065289174008,0.6119934710825992,0.004521181,0.9954788,0.9954788,"Alex Sink wants to ""cut Medicare.","Alex Sink wants to ""cut Medicare."
healthfact,15648,0,0,1,0.6381892343235682,0.3618107656764318,0.6381892343235682,0.4151249,0.5848751,0.5848751,"Eighty-five percent of every dollar donated to the Clinton Foundation ended up either with the Clintons or with their staff to pay for travel, salaries, and benefits. Fifteen cents of every dollar actually went to some charitable beneficiary.","Eighty-five percent of every dollar donated to the Clinton Foundation ended up either with the Clintons or with their staff to pay for travel, salaries, and benefits. Fifteen cents of every dollar actually went to some charitable beneficiary."
healthfact,11025,0,0,1,0.6956880634209074,0.3043119365790926,0.6956880634209074,0.06079269,0.9392073,0.9392073,FDA Panel Backs Novartis Drug For Treating Parkinson’s Dementia,FDA Panel Backs Novartis Drug For Treating Parkinson’s Dementia
healthfact,15940,1,1,0,0.1561986687598753,0.8438013312401247,0.8438013312401247,0.516718,0.4832821,0.516718,Measles is one of the most common causes of child blindness worldwide.,Measles is one of the most common causes of child blindness worldwide.
healthfact,29132,0,0,1,0.7770586727573945,0.2229413272426055,0.7770586727573945,0.48181638,0.51818365,0.51818365,"On Aug. 21, 2019, U.S. President Donald Trump articulated a belief that he is ""the chosen one,"" the ""King of Israel,"" or the ""second coming of God.","On Aug. 21, 2019, U.S. President Donald Trump articulated a belief that he is ""the chosen one,"" the ""King of Israel,"" or the ""second coming of God."
healthfact,12156,1,1,0,0.4027830616937959,0.597216938306204,0.597216938306204,0.56086785,0.43913218,0.56086785,"I think what the authors of the (25th) Amendment principally had in mind was some kind of physical incapacitation or serious mental illness or a breakdown, an inability to function in office.","I think what the authors of the (25th) Amendment principally had in mind was some kind of physical incapacitation or serious mental illness or a breakdown, an inability to function in office."
healthfact,36020,1,1,0,0.2144465715133816,0.7855534284866184,0.7855534284866184,0.8105106,0.18948941,0.8105106,"South Dakota launched a campaign against methamphetamine addiction with the tagline ""Meth. We're On It.","South Dakota launched a campaign against methamphetamine addiction with the tagline ""Meth. We're On It."
healthfact,23278,0,0,1,0.7645462622073715,0.2354537377926284,0.7645462622073715,0.4627775,0.5372225,0.5372225,"The Chilean ""privatization scheme"" that Sharron Angle supports ""has resulted in hidden fees, fewer benefits, and millions of people with no coverage.","The Chilean ""privatization scheme"" that Sharron Angle supports ""has resulted in hidden fees, fewer benefits, and millions of people with no coverage."
healthfact,29933,0,0,1,0.6265036923467884,0.3734963076532117,0.6265036923467884,0.47618645,0.52381355,0.52381355,Consuming tainted lettuce caused more deaths in 2018 than homicides perpetrated by undocumented immigrants.,Consuming tainted lettuce caused more deaths in 2018 than homicides perpetrated by undocumented immigrants.
healthfact,18596,0,0,1,0.528453054836692,0.471546945163308,0.528453054836692,0.36198497,0.6380151,0.6380151,"Every day, ""about 100 people will be arrested for possession of marijuana in Georgia.","Every day, ""about 100 people will be arrested for possession of marijuana in Georgia."
healthfact,24465,0,0,1,0.6216674870454293,0.3783325129545707,0.6216674870454293,0.062216748,0.93778324,0.93778324,"Here in Florida, I’ve slashed government by 10 percent. That's $7 billion.","Here in Florida, I’ve slashed government by 10 percent. That's $7 billion."
healthfact,27134,1,1,0,0.4341559277515635,0.5658440722484365,0.5658440722484365,0.68999875,0.31000125,0.68999875,A photograph shows an eagle catching a drone.,A photograph shows an eagle catching a drone.
fakehealth,story_reviews_00798,0,0,1,0.5605112831619931,0.4394887168380069,0.5605112831619931,0.37447593,0.62552404,0.62552404,"Oct. 29, 2012 -- Early, intensive autism treatment improves children's brain development, a new study shows. The treatment, dubbed Early Start Denver Model or ESDM, offers a child 20 hours a week of one-on-one treatment with a trained therapist. It also calls for many more hours of the treatment, in the form of structured play, with a parent trained in the technique. By age 4, children given the treatment had higher IQ scores, more adaptive behavior, better coordination, and a less severe autism diagnosis than kids given the standard autism treatments offered in their communities. But that's not all, researchers Geraldine Dawson, PhD, and colleagues report. ""We jump-started and improved the responses of children's brains to social information,"" says Dawson, professor of psychiatry at the University of North Carolina and chief science officer at Autism Speaks. Normal child development depends on interactions with parents and other people. Without such interactions, language and social skills do not develop. As measured by an electroencephalogram (EEG), small children's brains show a specific pattern of activity when they look at a picture of a human face. This doesn't happen when they look at pictures of inanimate objects. Just the reverse happens in children with autism. Their brains light up when they look at pictures of objects, but not when they look at faces. This changed dramatically in the children treated with ESDM. ""The [brains of] children who received the ESDM looked virtually identical to typical 4-year-olds,"" Dawson says. ""The children that received the interventions normal in their communities continued to show the reversed pattern.""","Early Autism Treatment Benefits Kids' Brains. Oct. 29, 2012 -- Early, intensive autism treatment improves children's brain development, a new study shows. The treatment, dubbed Early Start Denver Model or ESDM, offers a child 20 hours a week of one-on-one treatment with a trained therapist. It also calls for many more hours of the treatment, in the form of structured play, with a parent trained in the technique. By age 4, children given the treatment had higher IQ scores, more adaptive behavior, better coordination, and a less severe autism diagnosis than kids given the standard autism treatments offered in their communities. But that's not all, researchers Geraldine Dawson, PhD, and colleagues report. ""We jump-started and improved the responses of children's brains to social information,"" says Dawson, professor of psychiatry at the University of North Carolina and chief science officer at Autism Speaks. Normal child development depends on interactions with parents and other people. Without such interactions, language and social skills do not develop. As measured by an electroencephalogram (EEG), small children's brains show a specific pattern of activity when they look at a picture of a human face. This doesn't happen when they look at pictures of inanimate objects. Just the reverse happens in children with autism. Their brains light up when they look at pictures of objects, but not when they look at faces. This changed dramatically in the children treated with ESDM. ""The [brains of] children who received the ESDM looked virtually identical to typical 4-year-olds,"" Dawson says. ""The children that received the interventions normal in their communities continued to show the reversed pattern."""
fakehealth,story_reviews_01466,0,0,1,0.6305892144221356,0.3694107855778644,0.6305892144221356,0.4657315,0.5342685,0.5342685,"NEW YORK (Reuters Health) - Fast food outlets should hand out free cholesterol-lowering statin drugs to their customers to “neutralize” the heart risks of eating fatty foods like burgers and fries, British scientists suggested on Thursday. The quadruple bypass cheese burger is displayed at Heart Attack Grill in Chandler, Arizona June 17, 2009. REUTERS/Joshua Lott But a few experts say you might want to ask your server to hold the statin at this point. In a study published in the American Journal of Cardiology, scientists from the National Heart and Lung Institute at Imperial College London calculated that the reduction in heart disease risk offered by a statin could offset the increase in risk from eating a cheeseburger and a milkshake. “Statins don’t cut out all of the unhealthy effects of a burger and fries. It’s better to avoid fatty food altogether. But we’ve worked out that in terms of your likelihood of having a heart attack, taking a statin can reduce your risk to more or less the same degree as a fast food meal increases it,” said Dr. Darrel Francis, who led the research team. “When people engage in risky behaviors like driving or smoking, they’re encouraged to take measures that minimize their risk, like wearing a seatbelt or choosing cigarettes with filters. Taking a statin is a rational way of lowering some of the risks of eating a fatty meal.” Still, Peter Weissberg, medical director at the British Heart Foundation (BHF) health charity, said Francis’ idea should not be taken too literally. He urged people to focus on maintaining a good diet and taking exercise to keep their hearts healthy. “Statins are a vital medicine for people with — or at high risk of developing — heart disease,” he said. “They are not a magic bullet.” A study in June in the Archives of Internal Medicine suggested, in fact, that statins do not save lives in patients without heart disease, although they may prevent some non-fatal heart attacks. Dr. Franz Messerli, the director of the hypertension program at two New York hospitals, St. Luke’s and Roosevelt, worried about the message handing out statins would send to burger-eaters. “Complimentary statin packets are prone to ... give Quarter Pounder consumers a sense of false security,” he told Reuters Health by email. While statins might combat some of the toll that fatty foods take on cholesterol, there’s a lot they can’t negate: “sodium content is high, fibres are absent, and caloric load gargantuan,” Messerli said of the fast food the authors looked at. Statins are among the most widely used drugs for the treatment and prevention of heart disease and strokes — the world’s top killers. One statin, a generic drug called simvastatin, is already available in low doses over the counter at pharmacies in Britain without a prescription. Other statins such as Pfizer’s Lipitor and AstraZeneca’s Crestor - which are among the biggest-selling drugs in the world — are for prescription only. In the U.S., all statins are only available by prescription. “Although no substitute for systematic lifestyle improvements, including healthy diet, regular exercise, weight loss, and smoking cessation, complimentary statin packets would add, at little cost, one positive choice to a panoply of negative ones,” the scientists write in their paper. Francis’ team — who worked independently and had no funding from the drug or food industries for their research — used data from a previous large study to quantify how a person’s heart attack risk increases with their daily intake of total fat and harmful trans fats. They compared this with the decrease in risk from taking statins, using data from seven previously published trials. “It makes sense to make risk-reducing supplements available just as easily as the unhealthy condiments (such as salt or ketchup) that are provided free of charge,” Francis said in his report of the research. “It would cost less than 5 pence ($0.07) per customer — not much different to a sachet of ketchup.” SOURCE: link.reuters.com/gak74n American Journal of Cardiology, online August 12, 2010.","Burger and a statin to go? Or hold that, please?. NEW YORK (Reuters Health) - Fast food outlets should hand out free cholesterol-lowering statin drugs to their customers to “neutralize” the heart risks of eating fatty foods like burgers and fries, British scientists suggested on Thursday. The quadruple bypass cheese burger is displayed at Heart Attack Grill in Chandler, Arizona June 17, 2009. REUTERS/Joshua Lott But a few experts say you might want to ask your server to hold the statin at this point. In a study published in the American Journal of Cardiology, scientists from the National Heart and Lung Institute at Imperial College London calculated that the reduction in heart disease risk offered by a statin could offset the increase in risk from eating a cheeseburger and a milkshake. “Statins don’t cut out all of the unhealthy effects of a burger and fries. It’s better to avoid fatty food altogether. But we’ve worked out that in terms of your likelihood of having a heart attack, taking a statin can reduce your risk to more or less the same degree as a fast food meal increases it,” said Dr. Darrel Francis, who led the research team. “When people engage in risky behaviors like driving or smoking, they’re encouraged to take measures that minimize their risk, like wearing a seatbelt or choosing cigarettes with filters. Taking a statin is a rational way of lowering some of the risks of eating a fatty meal.” Still, Peter Weissberg, medical director at the British Heart Foundation (BHF) health charity, said Francis’ idea should not be taken too literally. He urged people to focus on maintaining a good diet and taking exercise to keep their hearts healthy. “Statins are a vital medicine for people with — or at high risk of developing — heart disease,” he said. “They are not a magic bullet.” A study in June in the Archives of Internal Medicine suggested, in fact, that statins do not save lives in patients without heart disease, although they may prevent some non-fatal heart attacks. Dr. Franz Messerli, the director of the hypertension program at two New York hospitals, St. Luke’s and Roosevelt, worried about the message handing out statins would send to burger-eaters. “Complimentary statin packets are prone to ... give Quarter Pounder consumers a sense of false security,” he told Reuters Health by email. While statins might combat some of the toll that fatty foods take on cholesterol, there’s a lot they can’t negate: “sodium content is high, fibres are absent, and caloric load gargantuan,” Messerli said of the fast food the authors looked at. Statins are among the most widely used drugs for the treatment and prevention of heart disease and strokes — the world’s top killers. One statin, a generic drug called simvastatin, is already available in low doses over the counter at pharmacies in Britain without a prescription. Other statins such as Pfizer’s Lipitor and AstraZeneca’s Crestor - which are among the biggest-selling drugs in the world — are for prescription only. In the U.S., all statins are only available by prescription. “Although no substitute for systematic lifestyle improvements, including healthy diet, regular exercise, weight loss, and smoking cessation, complimentary statin packets would add, at little cost, one positive choice to a panoply of negative ones,” the scientists write in their paper. Francis’ team — who worked independently and had no funding from the drug or food industries for their research — used data from a previous large study to quantify how a person’s heart attack risk increases with their daily intake of total fat and harmful trans fats. They compared this with the decrease in risk from taking statins, using data from seven previously published trials. “It makes sense to make risk-reducing supplements available just as easily as the unhealthy condiments (such as salt or ketchup) that are provided free of charge,” Francis said in his report of the research. “It would cost less than 5 pence ($0.07) per customer — not much different to a sachet of ketchup.” SOURCE: link.reuters.com/gak74n American Journal of Cardiology, online August 12, 2010."
