dataset,record_id,label,tfidf_prediction,biobert_prediction,tfidf_prob_0,tfidf_prob_1,tfidf_confidence,biobert_prob_0,biobert_prob_1,biobert_confidence,text,model_text
healthfact,30868,0,0,0,0.7997820781959688,0.2002179218040312,0.7997820781959688,0.5644878,0.43551227,0.5644878,A Time magazine cover from 1977 with the title “The Big Freeze” is an example of media fearmongering over “global cooling” in the 1970s.,A Time magazine cover from 1977 with the title “The Big Freeze” is an example of media fearmongering over “global cooling” in the 1970s.
healthfact,4863,1,1,1,0.1011102314662555,0.8988897685337445,0.8988897685337445,0.0014079355,0.9985921,0.9985921,Wyoming QB Allen still day-to-day on injury.,Wyoming QB Allen still day-to-day on injury.
healthfact,11042,0,0,0,0.5279800256622982,0.4720199743377019,0.5279800256622982,0.9571076,0.04289242,0.9571076,Strobe lighting provides a flicker of hope in the fight against Alzheimer’s,Strobe lighting provides a flicker of hope in the fight against Alzheimer’s
healthfact,8362,1,1,1,0.0200303559301971,0.9799696440698028,0.9799696440698028,0.0010104419,0.9989895,0.9989895,Trump vows 'major' steps to aid U.S. economy amid coronavirus rise.,Trump vows 'major' steps to aid U.S. economy amid coronavirus rise.
healthfact,31219,0,0,0,0.557191911111298,0.442808088888702,0.557191911111298,0.7969266,0.20307343,0.7969266,Accepting a friend request from a stranger will provide hackers with access to your computer and online accounts.,Accepting a friend request from a stranger will provide hackers with access to your computer and online accounts.
healthfact,3994,1,1,1,0.0628773157036554,0.9371226842963446,0.9371226842963446,0.0009530622,0.999047,0.999047,Indiana city in jeopardy of losing animal health business.,Indiana city in jeopardy of losing animal health business.
healthfact,9865,0,0,0,0.7603487487056547,0.2396512512943452,0.7603487487056547,0.753935,0.24606502,0.753935,Suzanne Somers advocates ‘natural’ approach when treating menopause,Suzanne Somers advocates ‘natural’ approach when treating menopause
healthfact,8855,1,1,1,0.0468352020214274,0.9531647979785726,0.9531647979785726,0.0014419443,0.9985581,0.9985581,"Heparin recalled in France, Italy, Denmark: report.","Heparin recalled in France, Italy, Denmark: report."
healthfact,9886,1,1,1,0.2050061311200117,0.7949938688799882,0.7949938688799882,0.0071285698,0.99287146,0.99287146,Experimental Drug Raises Good Cholesterol Levels in Early Trial,Experimental Drug Raises Good Cholesterol Levels in Early Trial
healthfact,12009,1,1,1,0.4068191447412932,0.5931808552587068,0.5931808552587068,0.3214725,0.6785275,0.6785275,One in 10 babies born in this country is born in Texas.,One in 10 babies born in this country is born in Texas.
healthfact,24449,0,0,0,0.5868521822468311,0.4131478177531689,0.5868521822468311,0.76318955,0.23681042,0.76318955,"Page 92 of the House health care bill ""says specifically that people can't purchase private health insurance after a date certain.","Page 92 of the House health care bill ""says specifically that people can't purchase private health insurance after a date certain."
healthfact,33288,0,0,0,0.5898039160867534,0.4101960839132466,0.5898039160867534,0.9339113,0.06608864,0.9339113,A few drops of Visine brand eye drops taken internally will induce uncontrollable diarrhea.,A few drops of Visine brand eye drops taken internally will induce uncontrollable diarrhea.
healthfact,5777,1,1,1,0.1047111747736621,0.8952888252263379,0.8952888252263379,0.0011476065,0.9988524,0.9988524,Nebraska Sen. Bolz to run for 1st Congressional District.,Nebraska Sen. Bolz to run for 1st Congressional District.
healthfact,3552,1,1,1,0.0744502970343818,0.925549702965618,0.925549702965618,0.0015754409,0.99842453,0.99842453,UN: Nearly a half-billion in Asia-Pacific still going hungry.,UN: Nearly a half-billion in Asia-Pacific still going hungry.
healthfact,8565,1,1,1,0.2400412125411919,0.7599587874588081,0.7599587874588081,0.0020710425,0.997929,0.997929,New York hospital sends some 'borderline' COVID-19 patients home with oxygen monitors.,New York hospital sends some 'borderline' COVID-19 patients home with oxygen monitors.
healthfact,7832,1,1,1,0.0917945609307034,0.9082054390692964,0.9082054390692964,0.007912254,0.9920878,0.9920878,Fitness experts separate folklore from fact.,Fitness experts separate folklore from fact.
healthfact,26936,0,0,0,0.857788436354345,0.142211563645655,0.857788436354345,0.61406106,0.38593894,0.61406106,Donald Trump Says the USMCA is the “biggest trade deal ever made.”,Donald Trump Says the USMCA is the “biggest trade deal ever made.”
healthfact,37598,1,1,1,0.3747295423012569,0.6252704576987431,0.6252704576987431,0.1665544,0.83344555,0.83344555,Women in the United States are 50 percent more likely to die from pregnancy or childbirth-related causes compared to their mothers.,Women in the United States are 50 percent more likely to die from pregnancy or childbirth-related causes compared to their mothers.
healthfact,3339,1,1,1,0.0303330021952584,0.9696669978047416,0.9696669978047416,0.001031534,0.9989685,0.9989685,"Idaho officials say cat has rabies, first case in decades.","Idaho officials say cat has rabies, first case in decades."
healthfact,30893,0,0,0,0.5107786458192921,0.4892213541807079,0.5107786458192921,0.8357855,0.1642145,0.8357855,A teenage schoolgirl in Texas became pregnant through a flu vaccination.,A teenage schoolgirl in Texas became pregnant through a flu vaccination.
healthfact,14591,0,0,0,0.9150992219970164,0.0849007780029835,0.9150992219970164,0.7464218,0.25357816,0.7464218,"The most likely triggering cause of (microcephaly)"" is the ""DTaP shot, a vaccine that had been recently mandated by the Brazilian government to be injected into pregnant women.","The most likely triggering cause of (microcephaly)"" is the ""DTaP shot, a vaccine that had been recently mandated by the Brazilian government to be injected into pregnant women."
healthfact,3029,1,1,1,0.3389409193304219,0.6610590806695781,0.6610590806695781,0.0008763603,0.99912363,0.99912363,2 Aussie wildfires merge into inferno; man seriously burned.,2 Aussie wildfires merge into inferno; man seriously burned.
healthfact,3478,1,1,1,0.2572990673120637,0.7427009326879362,0.7427009326879362,0.0007511052,0.9992489,0.9992489,"Lamont fills top public health, insurance agency jobs.","Lamont fills top public health, insurance agency jobs."
healthfact,24129,0,0,0,0.9054556556724618,0.0945443443275382,0.9054556556724618,0.9253289,0.0746711,0.9253289,Marco Rubio thinks that government shouldn't be in the health care business at all.,Marco Rubio thinks that government shouldn't be in the health care business at all.
healthfact,5566,1,1,1,0.0547470339980479,0.945252966001952,0.945252966001952,0.0008126593,0.9991873,0.9991873,5 convicted in meningitis outbreak case; 1 acquitted.,5 convicted in meningitis outbreak case; 1 acquitted.
healthfact,26364,0,0,0,0.9251775091433694,0.0748224908566305,0.9251775091433694,0.8960676,0.10393238,0.8960676,"“The flu killed 80,000 Americans last year according to the CDC.”","“The flu killed 80,000 Americans last year according to the CDC.”"
healthfact,1535,1,1,1,0.2533872925500439,0.7466127074499561,0.7466127074499561,0.0036214085,0.9963786,0.9963786,"Taiwan's 'holy pig' festival cruel, says rights group.","Taiwan's 'holy pig' festival cruel, says rights group."
healthfact,2853,1,1,1,0.1318517089418884,0.8681482910581115,0.8681482910581115,0.0013742874,0.99862576,0.99862576,FDA advisory panel backs Merck's blood clot-preventing drug.,FDA advisory panel backs Merck's blood clot-preventing drug.
healthfact,7205,1,1,1,0.1383171299751115,0.8616828700248884,0.8616828700248884,0.0037609446,0.99623907,0.99623907,Over a dozen arrests in SC following 4th Poor People’s Rally.,Over a dozen arrests in SC following 4th Poor People’s Rally.
healthfact,29261,0,0,0,0.8178716387877114,0.1821283612122886,0.8178716387877114,0.66659194,0.33340803,0.66659194,"The Black Panther Party created the Women, Infants, and Children (WIC) program that provides supplemental food assistance to single mothers and their children.","The Black Panther Party created the Women, Infants, and Children (WIC) program that provides supplemental food assistance to single mothers and their children."
healthfact,36162,0,0,0,0.748578173472774,0.251421826527226,0.748578173472774,0.6654476,0.33455238,0.6654476,"A photograph shows a dead man whose unwitting co-workers arranged a ""funny selfie,"" believing he was just sleeping.","A photograph shows a dead man whose unwitting co-workers arranged a ""funny selfie,"" believing he was just sleeping."
healthfact,2530,1,1,1,0.2350870717151368,0.7649129282848631,0.7649129282848631,0.0021859838,0.99781394,0.99781394,"Swiss police arrest ""healer"" accused of infecting 16 with HIV.","Swiss police arrest ""healer"" accused of infecting 16 with HIV."
healthfact,26792,0,0,0,0.6419496874640751,0.3580503125359249,0.6419496874640751,0.63685733,0.3631427,0.63685733,A photo shows Democratic U.S. Rep. Maxine Waters and House Speaker Nancy Pelosi posing and smiling in front of a Trump 2020 sign.,A photo shows Democratic U.S. Rep. Maxine Waters and House Speaker Nancy Pelosi posing and smiling in front of a Trump 2020 sign.
healthfact,24619,0,0,0,0.8438923367362882,0.1561076632637118,0.8438923367362882,0.7446857,0.25531432,0.7446857,"John Holdren, director of the White House Office of Science and Technology Policy, ""has proposed forcing abortions and putting sterilants in the drinking water to control population.","John Holdren, director of the White House Office of Science and Technology Policy, ""has proposed forcing abortions and putting sterilants in the drinking water to control population."
healthfact,1398,1,1,1,0.3334923320694859,0.6665076679305141,0.6665076679305141,0.00078547245,0.99921453,0.99921453,Merck wins UK okay for Keytruda in lung cancer after price cut.,Merck wins UK okay for Keytruda in lung cancer after price cut.
healthfact,16374,1,1,1,0.3929905437845125,0.6070094562154875,0.6070094562154875,0.28151816,0.71848184,0.71848184,In the last six years of Cianci’s administration violent crime was down in the United States. It was down in the region. It was down in Rhode Island. But it was up in Providence.,In the last six years of Cianci’s administration violent crime was down in the United States. It was down in the region. It was down in Rhode Island. But it was up in Providence.
healthfact,2872,1,1,1,0.062597662171402,0.937402337828598,0.937402337828598,0.0008895496,0.9991104,0.9991104,Many younger U.S. adults skipping flu shots: report.,Many younger U.S. adults skipping flu shots: report.
healthfact,26657,0,0,0,0.7066717790190494,0.2933282209809505,0.7066717790190494,0.95059973,0.04940027,0.95059973,The WHO coronavirus test “was a bad test.”,The WHO coronavirus test “was a bad test.”
healthfact,5748,1,1,1,0.1382301640653409,0.8617698359346591,0.8617698359346591,0.0014334194,0.99856657,0.99856657,Tougher vaccine rules move forward in California.,Tougher vaccine rules move forward in California.
healthfact,26635,0,0,0,0.9188726657813988,0.0811273342186012,0.9188726657813988,0.9492301,0.050769944,0.9492301,"Facebook post Says ""there is no"" COVID-19 virus.","Facebook post Says ""there is no"" COVID-19 virus."
healthfact,5576,1,1,1,0.058718203663967,0.9412817963360328,0.9412817963360328,0.00079858734,0.9992015,0.9992015,Oregon 2nd-grader diagnosed with meningococcal meningitis.,Oregon 2nd-grader diagnosed with meningococcal meningitis.
healthfact,8642,1,1,1,0.0379500923482744,0.9620499076517256,0.9620499076517256,0.0016661382,0.9983339,0.9983339,U.S. coronavirus supply spree sparks outrage among allies.,U.S. coronavirus supply spree sparks outrage among allies.
healthfact,26614,0,0,0,0.7341066625535453,0.2658933374464546,0.7341066625535453,0.8850169,0.114983104,0.8850169,Facebook post Says businesses will give you free baby formula during the coronavirus outbreak.,Facebook post Says businesses will give you free baby formula during the coronavirus outbreak.
healthfact,18361,0,0,0,0.6553723995263228,0.3446276004736772,0.6553723995263228,0.64406204,0.355938,0.64406204,"The IRS is going to be ""in charge"" of ""a huge national database"" on health care that will include Americans’ ""personal, intimate, most close-to-the-vest-secrets.","The IRS is going to be ""in charge"" of ""a huge national database"" on health care that will include Americans’ ""personal, intimate, most close-to-the-vest-secrets."
healthfact,32266,0,0,0,0.952879888179064,0.0471201118209359,0.952879888179064,0.89519334,0.10480668,0.89519334,The real Hillary Clinton has been dead since 1998 and was replaced with a clone.,The real Hillary Clinton has been dead since 1998 and was replaced with a clone.
healthfact,7318,1,1,1,0.0474436457012524,0.9525563542987476,0.9525563542987476,0.0008829079,0.9991171,0.9991171,U.S. ‘wasted’ months before preparing for virus pandemic.,U.S. ‘wasted’ months before preparing for virus pandemic.
healthfact,31887,0,0,0,0.7001552517310302,0.2998447482689698,0.7001552517310302,0.8803369,0.119663104,0.8803369,An habitual alcohol abuser lost his penis to frostbite after a drunken sexual encounter with a snowman.,An habitual alcohol abuser lost his penis to frostbite after a drunken sexual encounter with a snowman.
healthfact,1105,1,1,1,0.1048260616108008,0.8951739383891991,0.8951739383891991,0.0030714893,0.9969285,0.9969285,"Ebola is real, Congo president tells skeptical population.","Ebola is real, Congo president tells skeptical population."
healthfact,9691,1,1,1,0.2691523799157207,0.7308476200842793,0.7308476200842793,0.029820811,0.9701792,0.9701792,New breast cancer screening guidelines at odds with Congress,New breast cancer screening guidelines at odds with Congress
healthfact,29383,0,0,0,0.6517890661259786,0.3482109338740214,0.6517890661259786,0.81945217,0.18054785,0.81945217,A video investigation showed that Planned Parenthood lies about providing prenatal care.,A video investigation showed that Planned Parenthood lies about providing prenatal care.
healthfact,8894,1,1,1,0.1557436428343059,0.844256357165694,0.844256357165694,0.0009089841,0.999091,0.999091,Wyeth Wins U.S. OK to Sell Pristiq for Depression.,Wyeth Wins U.S. OK to Sell Pristiq for Depression.
healthfact,7656,1,1,1,0.0478318781637615,0.9521681218362384,0.9521681218362384,0.0020091725,0.99799085,0.99799085,Jury clears J&J of liability in New Jersey talc cancer case.,Jury clears J&J of liability in New Jersey talc cancer case.
healthfact,29925,0,0,0,0.8521327370516415,0.1478672629483585,0.8521327370516415,0.5173517,0.48264828,0.5173517,"In 2019, California education authorities formulated a policy that, if implemented, would force parents to allow their children to be taught that ""there are 15 genders.","In 2019, California education authorities formulated a policy that, if implemented, would force parents to allow their children to be taught that ""there are 15 genders."
healthfact,625,1,1,1,0.40831934720343,0.59168065279657,0.59168065279657,0.00083801575,0.99916196,0.99916196,Trading tires: How the West fuels a waste crisis in Asia.,Trading tires: How the West fuels a waste crisis in Asia.
healthfact,4230,1,1,1,0.0380656082823863,0.9619343917176136,0.9619343917176136,0.0030447447,0.9969553,0.9969553,US biologists eye unusual deaths of Alaska ice seals.,US biologists eye unusual deaths of Alaska ice seals.
healthfact,3810,1,1,1,0.0942303548553411,0.9057696451446589,0.9057696451446589,0.0008991136,0.9991009,0.9991009,"States look to lower drug costs, consider Canadian imports.","States look to lower drug costs, consider Canadian imports."
healthfact,3108,1,1,1,0.0969926762434065,0.9030073237565934,0.9030073237565934,0.0008996547,0.9991003,0.9991003,Malaysia vaccinating for polio after first case in 27 years .,Malaysia vaccinating for polio after first case in 27 years .
healthfact,104,1,1,1,0.4886449216993231,0.5113550783006768,0.5113550783006768,0.082422145,0.91757786,0.91757786,Biogen's secret campaign to bring its Alzheimer's drug back from the ashes.,Biogen's secret campaign to bring its Alzheimer's drug back from the ashes.
healthfact,3852,1,1,1,0.0838680373875744,0.9161319626124256,0.9161319626124256,0.0008144113,0.9991856,0.9991856,Officials worry about Nebraska children’s health care fund.,Officials worry about Nebraska children’s health care fund.
healthfact,12552,0,0,0,0.8091423448629296,0.1908576551370704,0.8091423448629296,0.7757251,0.2242748,0.7757251,"Regarding the surgery that saved Jimmy Kimmel's son, ""Medicaid has stopped providing this kind of service.","Regarding the surgery that saved Jimmy Kimmel's son, ""Medicaid has stopped providing this kind of service."
healthfact,24357,1,1,1,0.3734757689384379,0.6265242310615621,0.6265242310615621,0.14094186,0.85905814,0.85905814,"More than 1,000 people ... move to Texas every day.","More than 1,000 people ... move to Texas every day."
healthfact,29795,0,0,0,0.7985792428818325,0.2014207571181675,0.7985792428818325,0.89969134,0.10030866,0.89969134,WWE wrestler Ric Flair was declared brain dead on 16 May 2019.,WWE wrestler Ric Flair was declared brain dead on 16 May 2019.
healthfact,8942,0,0,0,0.7218578833922358,0.2781421166077642,0.7218578833922358,0.9687601,0.031239884,0.9687601,Pulsed radiofrequency relieves acute back pain and sciatica,Pulsed radiofrequency relieves acute back pain and sciatica
healthfact,32063,0,0,0,0.60722292445449,0.39277707554551,0.60722292445449,0.92150223,0.07849774,0.92150223,"The government ""knowingly"" injected a birth defect-inducing vaccine into epidurals between 2010 and 2014 to hurt Black women","The government ""knowingly"" injected a birth defect-inducing vaccine into epidurals between 2010 and 2014 to hurt Black women"
healthfact,2894,1,1,1,0.0249852227982757,0.9750147772017242,0.9750147772017242,0.0010741941,0.99892575,0.99892575,China reports one more H7N9 bird flu death.,China reports one more H7N9 bird flu death.
healthfact,31440,0,0,0,0.8185268798695078,0.1814731201304921,0.8185268798695078,0.7900738,0.2099262,0.7900738,A 31-year-old Cincinnati woman was taken to the hospital after the 14-month-old toddler she was babysitting got stuck in her vaginal cavity.,A 31-year-old Cincinnati woman was taken to the hospital after the 14-month-old toddler she was babysitting got stuck in her vaginal cavity.
healthfact,33747,0,0,0,0.5862986054337758,0.4137013945662242,0.5862986054337758,0.62456065,0.3754393,0.62456065,"Johns Hopkins Hospital issued a ""cancer update"" detailing how cancer spreads and recommending methods for treating the disease.","Johns Hopkins Hospital issued a ""cancer update"" detailing how cancer spreads and recommending methods for treating the disease."
healthfact,8733,1,1,1,0.0269496443236245,0.9730503556763754,0.9730503556763754,0.0018937159,0.99810624,0.99810624,Japan defends cautious approach on coronavirus testing amid concerns.,Japan defends cautious approach on coronavirus testing amid concerns.
healthfact,2410,1,1,1,0.0279692332236761,0.9720307667763238,0.9720307667763238,0.002221581,0.9977785,0.9977785,Claims of virgin births in U.S. near 1 percent: study.,Claims of virgin births in U.S. near 1 percent: study.
healthfact,2084,1,1,1,0.0981250716994303,0.9018749283005696,0.9018749283005696,0.0009561085,0.9990439,0.9990439,Mobile clinics seen as way to cut U.S. health bill.,Mobile clinics seen as way to cut U.S. health bill.
healthfact,5297,1,1,1,0.0993442725894026,0.9006557274105974,0.9006557274105974,0.0014221435,0.99857783,0.99857783,Chance the Rapper giving $1M to boost mental health services.,Chance the Rapper giving $1M to boost mental health services.
healthfact,7438,1,1,1,0.3291330081062724,0.6708669918937276,0.6708669918937276,0.003657126,0.99634284,0.99634284,"New nonprofit tackles COVID-19 in Native, rural communities.","New nonprofit tackles COVID-19 in Native, rural communities."
healthfact,102,1,1,1,0.2574360853154973,0.7425639146845027,0.7425639146845027,0.0011631431,0.9988368,0.9988368,"VW ramps up China electric car factories, taking aim at Tesla.","VW ramps up China electric car factories, taking aim at Tesla."
healthfact,1427,1,1,1,0.0950627897492333,0.9049372102507668,0.9049372102507668,0.0011567676,0.9988432,0.9988432,Britain gives scientist go-ahead to genetically modify human embryos.,Britain gives scientist go-ahead to genetically modify human embryos.
healthfact,4241,1,1,1,0.1377181026397744,0.8622818973602255,0.8622818973602255,0.0009874086,0.9990126,0.9990126,New drugs show rare promise against advanced breast cancer.,New drugs show rare promise against advanced breast cancer.
healthfact,1907,1,1,1,0.2133796852662762,0.7866203147337237,0.7866203147337237,0.017058121,0.9829419,0.9829419,House protects pizza as a vegetable.,House protects pizza as a vegetable.
healthfact,9712,1,1,1,0.1271022670377272,0.8728977329622728,0.8728977329622728,0.29068795,0.709312,0.709312,Penn study: Pay patients to take their pills,Penn study: Pay patients to take their pills
healthfact,12381,0,0,0,0.7529691888645772,0.2470308111354228,0.7529691888645772,0.5194113,0.48058867,0.5194113,"Ken Paxton Says Barack Obama ""acknowledged over 20 times"" that his administration’s Deferred Action for Parents of Americans ""immigration edict was a violation of law and the separation of powers.","Ken Paxton Says Barack Obama ""acknowledged over 20 times"" that his administration’s Deferred Action for Parents of Americans ""immigration edict was a violation of law and the separation of powers."
healthfact,5452,1,1,1,0.0584570947192873,0.9415429052807126,0.9415429052807126,0.00081598817,0.99918395,0.99918395,Big Island hospital struck by outbreak of scabies.,Big Island hospital struck by outbreak of scabies.
healthfact,4354,1,1,1,0.0776200738958451,0.9223799261041548,0.9223799261041548,0.0007763134,0.9992237,0.9992237,Tuberculosis infection found at University of Mississippi.,Tuberculosis infection found at University of Mississippi.
healthfact,16286,0,0,0,0.7813004542555836,0.2186995457444164,0.7813004542555836,0.6471816,0.35281843,0.6471816,"The Affordable Care Act says that ""at age 76 when you most need it most, you are not eligible for cancer treatment. … Cancer hospital will ration care according to the patient's age.","The Affordable Care Act says that ""at age 76 when you most need it most, you are not eligible for cancer treatment. … Cancer hospital will ration care according to the patient's age."
healthfact,5542,1,1,1,0.0401308396107769,0.9598691603892232,0.9598691603892232,0.0010824575,0.9989176,0.9989176,"‘Critical moment’ for firms amid retirements, opioid crisis.","‘Critical moment’ for firms amid retirements, opioid crisis."
healthfact,9008,0,0,0,0.7397844529014791,0.2602155470985209,0.7397844529014791,0.8851666,0.11483336,0.8851666,Eating more fish could prevent Parkinson's disease,Eating more fish could prevent Parkinson's disease
healthfact,32334,0,0,0,0.7810811510204237,0.2189188489795762,0.7810811510204237,0.65601075,0.34398928,0.65601075,Eleven states have banned the use of electronic cigarettes inside cars.,Eleven states have banned the use of electronic cigarettes inside cars.
